Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
59084,26,Female,2,Education,4502,Good,Low,Average,1,No,3,Bachelor’s Degree,Single,1,Entry,Medium,43,Yes,No,Yes,Fair,High,Left
29139,44,Female,23,Finance,11764,Good,Medium,Average,0,No,54,Bachelor’s Degree,Married,2,Mid,Small,65,No,No,No,Good,High,Stayed
14641,38,Male,19,Education,4716,Poor,High,High,2,Yes,40,Master’s Degree,Single,0,Entry,Medium,68,No,No,No,Good,Medium,Left
10203,54,Female,10,Technology,10486,Fair,High,High,1,Yes,33,High School,Divorced,1,Entry,Medium,24,Yes,No,Yes,Fair,High,Stayed
32027,24,Male,5,Finance,7216,Excellent,Very High,Average,0,No,28,Bachelor’s Degree,Single,1,Mid,Medium,28,No,No,No,Fair,High,Left
63251,31,Male,14,Technology,7592,Poor,Medium,Average,0,No,60,Master’s Degree,Married,3,Mid,Large,34,No,No,No,Good,Very High,Stayed
51103,48,Male,14,Technology,7710,Good,High,Below Average,0,Yes,18,PhD,Married,5,Mid,Medium,20,No,No,No,Excellent,Low,Stayed
43763,18,Male,2,Media,5462,Excellent,Medium,Average,1,No,62,Bachelor’s Degree,Single,1,Mid,Small,10,No,No,No,Poor,Medium,Left
16398,33,Male,23,Healthcare,8626,Excellent,High,Average,0,No,11,Bachelor’s Degree,Divorced,0,Mid,Medium,89,No,No,No,Poor,High,Stayed
70218,19,Female,1,Education,2727,Excellent,Medium,Low,1,Yes,38,Master’s Degree,Married,0,Entry,Medium,74,No,No,No,Poor,Medium,Left
54356,35,Male,24,Technology,8471,Fair,High,Average,0,No,54,Master’s Degree,Married,1,Mid,Small,64,No,No,No,Poor,Medium,Left
64887,28,Male,2,Healthcare,7179,Fair,High,Average,0,No,29,Master’s Degree,Married,4,Mid,Large,30,No,No,No,Fair,Low,Stayed
21475,28,Female,7,Media,6356,Good,High,Average,2,No,21,Associate Degree,Divorced,2,Entry,Medium,50,No,No,Yes,Poor,Low,Stayed
24873,39,Female,18,Media,5763,Good,High,Average,0,No,84,Master’s Degree,Single,1,Entry,Large,73,No,No,No,Good,Medium,Left
36688,25,Female,4,Technology,10649,Good,High,High,4,Yes,7,Associate Degree,Divorced,3,Senior,Medium,23,No,No,No,Good,Medium,Stayed
49852,35,Male,16,Technology,9886,Fair,High,Average,2,No,34,Bachelor’s Degree,Divorced,4,Senior,Medium,51,No,No,Yes,Good,Medium,Stayed
2895,36,Female,18,Education,5941,Excellent,High,High,0,Yes,16,Bachelor’s Degree,Married,1,Mid,Medium,37,Yes,No,No,Good,High,Stayed
19107,52,Male,27,Healthcare,8561,Good,High,Below Average,0,No,40,Bachelor’s Degree,Married,2,Senior,Medium,53,No,No,No,Fair,High,Stayed
68801,32,Male,3,Technology,8491,Fair,High,Average,2,No,89,High School,Single,0,Mid,Medium,23,No,No,No,Excellent,Low,Left
64570,57,Female,41,Finance,9165,Fair,High,High,2,No,4,Associate Degree,Married,1,Entry,Small,107,No,No,No,Poor,Low,Left
19507,32,Male,12,Education,5563,Fair,Very High,Average,0,No,35,Bachelor’s Degree,Single,2,Mid,Small,74,No,No,No,Poor,Medium,Left
25632,53,Female,3,Education,4215,Fair,Very High,Below Average,2,No,56,Bachelor’s Degree,Married,0,Mid,Medium,35,No,No,No,Good,Very High,Left
55304,23,Male,6,Healthcare,7042,Good,Low,High,2,No,92,Associate Degree,Married,3,Entry,Small,21,No,No,No,Fair,Medium,Stayed
27731,34,Male,7,Healthcare,8795,Fair,High,Average,0,No,3,PhD,Married,0,Mid,Medium,52,No,No,No,Poor,Medium,Left
31217,22,Male,8,Healthcare,9171,Fair,Medium,Average,0,No,98,Master’s Degree,Married,2,Entry,Medium,30,No,No,No,Good,Low,Left
45920,55,Male,5,Healthcare,7141,Good,Medium,Average,0,No,69,Bachelor’s Degree,Single,1,Mid,Medium,72,Yes,No,No,Poor,Low,Left
17991,54,Male,12,Finance,9274,Good,Medium,Average,0,No,87,High School,Married,1,Mid,Large,44,Yes,No,No,Fair,High,Stayed
3096,18,Male,10,Education,3862,Fair,Very High,Average,0,Yes,16,Bachelor’s Degree,Married,0,Mid,Medium,22,No,No,Yes,Fair,Low,Left
70460,49,Female,23,Education,4835,Good,Low,Average,0,No,94,PhD,Divorced,2,Mid,Medium,46,No,Yes,No,Fair,High,Stayed
41869,39,Female,22,Technology,5442,Fair,Medium,Average,0,No,77,PhD,Single,0,Senior,Medium,59,No,No,No,Good,Low,Left
31541,23,Male,2,Healthcare,7614,Fair,Very High,Average,0,Yes,73,Bachelor’s Degree,Married,3,Senior,Small,80,No,No,No,Good,Low,Stayed
74144,22,Male,12,Media,5713,Poor,Medium,Average,0,No,77,High School,Single,1,Entry,Medium,83,Yes,No,No,Poor,Medium,Left
5298,57,Male,36,Finance,9350,Good,Medium,Average,1,No,98,Bachelor’s Degree,Single,0,Entry,Medium,71,No,No,No,Good,Medium,Left
73540,44,Male,26,Healthcare,8863,Fair,High,Average,3,No,2,Bachelor’s Degree,Single,4,Mid,Medium,84,Yes,No,Yes,Fair,High,Stayed
46542,18,Male,3,Technology,9779,Fair,Very High,Average,0,No,76,High School,Married,5,Senior,Large,17,No,No,No,Excellent,High,Stayed
39579,53,Female,18,Healthcare,7991,Good,Very High,High,1,No,31,Bachelor’s Degree,Married,2,Mid,Medium,75,No,No,No,Fair,Very High,Left
43651,24,Female,8,Education,3725,Fair,Very High,Average,2,Yes,92,Associate Degree,Married,0,Entry,Small,13,No,No,No,Good,Low,Left
52617,29,Male,17,Technology,11756,Fair,Medium,Average,0,Yes,46,High School,Single,1,Senior,Medium,67,Yes,No,No,Good,Low,Stayed
4823,43,Male,31,Finance,11182,Good,Very High,High,3,Yes,81,Bachelor’s Degree,Single,3,Entry,Medium,49,No,No,No,Good,Medium,Stayed
43267,48,Female,8,Healthcare,7856,Good,High,High,1,No,10,Master’s Degree,Single,2,Entry,Small,13,No,No,No,Good,Medium,Left
71205,43,Female,1,Technology,8053,Fair,Medium,Average,2,No,69,Master’s Degree,Divorced,1,Mid,Medium,69,No,No,No,Good,High,Stayed
43368,52,Male,15,Media,5412,Fair,High,High,0,Yes,83,Bachelor’s Degree,Single,0,Mid,Medium,44,No,No,No,Good,High,Left
36152,22,Female,2,Education,3886,Good,High,Average,0,No,62,Bachelor’s Degree,Single,0,Entry,Small,11,No,No,No,Good,Medium,Left
4234,57,Male,15,Education,4035,Excellent,High,Below Average,0,Yes,82,Master’s Degree,Married,2,Senior,Medium,90,No,No,No,Poor,Low,Stayed
15812,50,Male,6,Finance,10207,Fair,Very High,Average,0,No,28,Bachelor’s Degree,Single,0,Mid,Medium,13,No,No,No,Fair,Low,Left
386,59,Female,18,Education,6055,Good,Very High,Average,0,No,46,Bachelor’s Degree,Divorced,4,Mid,Medium,32,Yes,No,No,Poor,Low,Stayed
67980,28,Male,11,Technology,12981,Good,High,Average,0,No,33,High School,Single,2,Entry,Small,14,No,No,No,Good,High,Left
43964,53,Male,9,Healthcare,6591,Poor,High,High,0,No,27,Associate Degree,Married,1,Mid,Medium,43,No,No,No,Poor,High,Left
30538,41,Male,3,Healthcare,6996,Fair,Very High,Average,1,Yes,27,Associate Degree,Single,0,Senior,Large,72,No,No,No,Good,Low,Stayed
67490,55,Female,7,Technology,7624,Good,High,Average,1,No,80,Bachelor’s Degree,Married,1,Senior,Small,10,No,No,No,Fair,High,Left
2149,39,Male,21,Education,4522,Poor,High,Average,2,No,32,Associate Degree,Single,1,Entry,Small,51,Yes,No,Yes,Poor,Medium,Left
6584,39,Female,22,Healthcare,8124,Good,High,High,0,No,55,High School,Married,2,Entry,Large,30,No,No,Yes,Good,High,Stayed
35820,26,Female,4,Healthcare,9108,Fair,Medium,Average,0,No,40,Bachelor’s Degree,Married,2,Mid,Medium,14,Yes,No,No,Fair,Low,Stayed
4829,53,Male,17,Media,5998,Good,High,Average,1,Yes,91,Associate Degree,Divorced,2,Entry,Small,49,No,No,No,Poor,Low,Left
7037,48,Male,15,Education,4664,Fair,Very High,Average,0,Yes,73,High School,Married,4,Mid,Large,66,No,No,No,Fair,Low,Stayed
43471,38,Male,21,Finance,9128,Fair,Low,Low,0,Yes,23,Associate Degree,Single,2,Mid,Medium,65,Yes,No,No,Poor,High,Stayed
34358,34,Female,4,Media,6242,Good,High,Low,1,Yes,83,High School,Married,4,Senior,Small,54,No,No,No,Good,Low,Stayed
24780,43,Female,22,Healthcare,7313,Fair,Very High,Average,2,No,26,High School,Divorced,1,Mid,Small,50,No,No,No,Good,Medium,Stayed
62181,39,Female,7,Finance,5120,Excellent,High,Average,0,No,26,Bachelor’s Degree,Married,4,Mid,Medium,64,No,No,No,Excellent,Low,Stayed
60277,26,Male,10,Education,5604,Good,High,Average,0,Yes,29,Master’s Degree,Married,0,Mid,Medium,47,No,No,Yes,Good,Low,Stayed
30325,53,Male,13,Finance,8631,Good,High,Average,2,No,2,Associate Degree,Single,1,Senior,Small,53,No,No,Yes,Poor,High,Stayed
64151,18,Male,10,Technology,7568,Excellent,Medium,Average,1,Yes,32,Master’s Degree,Single,5,Mid,Large,22,No,Yes,No,Good,Very High,Stayed
50121,34,Female,22,Healthcare,7299,Poor,High,Low,0,No,85,High School,Divorced,4,Senior,Small,52,No,No,No,Poor,Low,Stayed
36234,24,Female,11,Healthcare,6544,Good,Medium,Low,2,No,12,PhD,Divorced,1,Entry,Large,73,No,No,No,Excellent,Low,Left
66458,52,Female,13,Education,3953,Excellent,Medium,Below Average,2,Yes,62,High School,Married,2,Mid,Small,53,No,No,No,Fair,Low,Stayed
6253,24,Female,15,Finance,7233,Poor,High,Average,1,No,31,Associate Degree,Married,1,Mid,Medium,61,No,No,No,Poor,Medium,Left
19255,34,Male,12,Healthcare,6860,Excellent,High,Average,0,No,39,Bachelor’s Degree,Single,3,Entry,Small,57,No,No,Yes,Fair,Medium,Left
42069,53,Male,42,Media,5737,Good,Low,Low,0,No,88,High School,Single,4,Entry,Medium,116,No,No,No,Good,Low,Left
23595,30,Male,2,Education,2882,Fair,High,Average,0,Yes,69,High School,Married,1,Mid,Medium,17,No,No,No,Good,High,Left
13788,29,Female,6,Technology,10627,Fair,Medium,High,0,No,92,Bachelor’s Degree,Divorced,2,Mid,Medium,41,Yes,No,No,Good,Low,Stayed
32898,39,Male,23,Media,6017,Poor,Medium,High,1,No,57,High School,Married,5,Senior,Medium,46,No,No,No,Good,Medium,Stayed
61764,24,Male,16,Technology,6397,Excellent,High,Average,1,No,40,Master’s Degree,Married,0,Entry,Medium,57,No,No,No,Poor,High,Left
41187,19,Male,8,Technology,8658,Poor,Low,Average,1,Yes,78,Bachelor’s Degree,Single,0,Entry,Small,69,No,No,No,Excellent,Low,Left
4260,32,Male,3,Technology,9247,Excellent,Low,Below Average,1,Yes,13,High School,Married,4,Entry,Medium,32,No,No,No,Fair,Medium,Left
73823,19,Female,8,Technology,9294,Good,Very High,Below Average,1,Yes,48,Bachelor’s Degree,Married,1,Entry,Medium,19,No,No,No,Good,Very High,Stayed
13148,43,Female,9,Education,3778,Good,Medium,High,1,No,34,High School,Divorced,0,Entry,Medium,19,No,No,Yes,Good,Low,Stayed
35413,58,Male,17,Education,4921,Poor,High,Average,1,No,67,Master’s Degree,Married,1,Entry,Small,60,No,No,No,Fair,Medium,Left
45055,40,Male,22,Technology,9777,Good,Low,Below Average,0,No,58,Bachelor’s Degree,Married,1,Entry,Large,76,No,No,Yes,Good,Medium,Left
15950,32,Male,17,Media,5199,Poor,Medium,Average,1,No,4,Bachelor’s Degree,Married,0,Senior,Medium,48,Yes,No,No,Poor,Low,Stayed
3654,29,Male,4,Education,6553,Good,Very High,Average,0,No,57,Bachelor’s Degree,Divorced,5,Mid,Small,15,No,No,No,Fair,High,Left
21053,50,Female,37,Technology,11205,Good,High,Average,2,No,49,Associate Degree,Single,3,Entry,Medium,99,No,No,No,Good,Low,Left
64932,46,Male,38,Healthcare,9460,Poor,Medium,Average,0,No,66,High School,Married,3,Entry,Medium,67,No,No,No,Good,High,Stayed
46180,58,Male,42,Finance,9736,Good,Low,Average,1,No,3,Master’s Degree,Married,0,Mid,Large,92,No,No,No,Poor,Low,Stayed
18141,57,Male,43,Healthcare,9742,Good,High,High,3,Yes,12,Associate Degree,Divorced,0,Entry,Large,121,No,No,Yes,Good,Medium,Stayed
66778,24,Female,2,Healthcare,6862,Poor,High,Low,0,No,18,Bachelor’s Degree,Married,0,Senior,Medium,6,No,No,No,Fair,Low,Stayed
4784,18,Male,1,Finance,8418,Good,Low,Average,1,Yes,64,Bachelor’s Degree,Divorced,0,Mid,Large,35,No,No,No,Good,High,Stayed
32872,24,Female,16,Education,6298,Excellent,Medium,High,0,No,41,Bachelor’s Degree,Married,5,Entry,Medium,32,No,No,No,Poor,Medium,Left
27344,18,Male,2,Healthcare,8548,Fair,High,Average,1,No,52,Associate Degree,Married,0,Mid,Small,65,No,No,No,Fair,Low,Left
46029,25,Male,5,Education,4106,Fair,Very High,High,2,No,90,Master’s Degree,Single,3,Senior,Large,30,No,No,No,Excellent,High,Left
71158,37,Male,28,Technology,7043,Fair,High,Average,0,Yes,16,High School,Single,0,Senior,Small,104,No,No,No,Good,High,Left
5526,31,Female,13,Healthcare,7655,Good,Low,Average,2,No,40,Master’s Degree,Married,1,Entry,Large,86,Yes,Yes,No,Fair,Low,Stayed
61015,35,Male,18,Education,2830,Fair,Low,Low,1,No,86,High School,Single,3,Mid,Small,33,No,No,No,Good,Low,Left
59933,46,Female,1,Finance,8359,Fair,High,Average,1,No,89,Bachelor’s Degree,Divorced,3,Senior,Small,45,No,No,No,Good,Low,Stayed
43380,51,Male,21,Healthcare,8392,Excellent,High,Average,1,Yes,67,Bachelor’s Degree,Divorced,1,Entry,Medium,81,No,No,No,Poor,Medium,Left
15826,29,Male,20,Technology,8609,Poor,Medium,Average,2,No,97,High School,Single,1,Entry,Medium,29,No,No,No,Excellent,High,Left
46570,39,Female,8,Technology,8640,Poor,High,Average,2,No,59,Associate Degree,Married,3,Mid,Large,56,No,No,Yes,Excellent,Low,Stayed
50939,42,Male,31,Education,5250,Good,Very High,Average,0,No,46,Bachelor’s Degree,Single,2,Entry,Small,49,No,No,No,Good,Medium,Left
72447,19,Male,1,Finance,12052,Fair,High,High,2,No,94,Bachelor’s Degree,Married,4,Mid,Medium,64,No,No,No,Good,Medium,Left
23515,22,Female,1,Healthcare,5435,Good,High,Average,0,No,11,Master’s Degree,Divorced,3,Mid,Large,5,No,No,No,Fair,Medium,Stayed
51037,46,Female,32,Finance,8599,Excellent,High,Average,1,No,66,Bachelor’s Degree,Married,1,Entry,Small,50,No,No,No,Good,Medium,Stayed
32613,33,Male,23,Education,3683,Fair,High,Average,2,No,16,Master’s Degree,Married,4,Mid,Small,81,No,No,No,Good,Low,Stayed
36085,30,Male,11,Healthcare,8761,Excellent,High,Average,1,No,50,Associate Degree,Single,1,Entry,Small,54,No,No,Yes,Good,Medium,Left
48983,36,Female,12,Healthcare,8358,Good,High,Average,2,No,54,Bachelor’s Degree,Single,0,Entry,Medium,71,No,No,No,Poor,High,Left
49291,50,Female,3,Healthcare,7654,Fair,Low,High,1,No,36,Bachelor’s Degree,Single,1,Entry,Medium,28,No,No,No,Fair,Medium,Left
30998,30,Female,7,Media,5526,Good,High,Below Average,0,No,59,Master’s Degree,Single,2,Entry,Medium,50,No,No,No,Good,Low,Left
19950,52,Female,38,Media,6732,Good,Medium,Average,0,No,36,Associate Degree,Married,3,Mid,Small,66,Yes,No,No,Fair,High,Stayed
26308,35,Female,11,Finance,5280,Good,Medium,Below Average,2,Yes,28,Bachelor’s Degree,Married,4,Entry,Small,22,No,No,Yes,Good,High,Stayed
63,27,Female,16,Finance,6230,Good,High,Average,0,No,66,High School,Divorced,0,Mid,Medium,58,No,No,No,Poor,Medium,Stayed
33729,47,Female,8,Education,4262,Fair,Medium,Average,0,Yes,65,Master’s Degree,Single,0,Senior,Medium,59,No,No,No,Fair,Medium,Left
16488,30,Female,19,Finance,8025,Excellent,Medium,High,0,No,16,Bachelor’s Degree,Single,1,Entry,Large,31,No,No,No,Good,Low,Left
25881,51,Male,43,Finance,10079,Good,High,Average,3,Yes,68,High School,Married,2,Mid,Small,68,Yes,No,No,Poor,Low,Stayed
725,55,Male,35,Healthcare,7005,Good,Very High,Average,0,No,68,Bachelor’s Degree,Married,1,Entry,Medium,90,No,No,No,Good,High,Stayed
37939,24,Female,9,Technology,7566,Good,Low,High,0,No,84,High School,Married,1,Senior,Medium,70,No,Yes,No,Good,Low,Stayed
8332,54,Male,34,Healthcare,8749,Good,Very High,Average,0,No,73,Bachelor’s Degree,Married,0,Entry,Small,94,Yes,No,Yes,Fair,Low,Stayed
64538,20,Male,12,Healthcare,6832,Good,Low,High,0,Yes,44,Bachelor’s Degree,Married,0,Entry,Medium,16,No,No,No,Good,Medium,Left
19396,39,Male,14,Education,5308,Poor,High,Average,1,No,3,Bachelor’s Degree,Single,2,Entry,Medium,30,No,No,Yes,Good,Low,Left
60370,39,Male,28,Technology,9016,Fair,High,Average,0,Yes,81,Master’s Degree,Married,4,Mid,Large,99,Yes,No,No,Excellent,High,Stayed
63505,55,Male,20,Education,3355,Good,Medium,Average,0,Yes,66,Associate Degree,Married,4,Mid,Medium,68,No,Yes,No,Good,High,Left
42022,33,Male,6,Finance,7382,Fair,Low,Average,0,No,60,High School,Divorced,0,Entry,Small,30,No,No,No,Good,High,Left
37361,53,Female,20,Finance,7233,Excellent,Very High,Below Average,1,No,39,Bachelor’s Degree,Single,0,Mid,Medium,72,No,No,No,Good,Very High,Left
31809,57,Male,38,Media,5208,Fair,Medium,Average,1,No,4,PhD,Married,0,Entry,Medium,106,No,No,Yes,Poor,High,Left
2192,31,Female,18,Healthcare,7047,Good,Medium,Average,2,No,32,Bachelor’s Degree,Married,3,Entry,Large,85,No,No,No,Fair,Low,Stayed
18440,43,Male,35,Education,4395,Poor,High,Average,1,No,27,Bachelor’s Degree,Divorced,0,Mid,Medium,96,No,No,No,Fair,Medium,Left
47711,51,Male,11,Finance,10983,Fair,Low,Average,2,No,54,Bachelor’s Degree,Married,4,Entry,Small,30,No,No,No,Excellent,Low,Left
71851,54,Male,33,Education,4801,Good,High,Below Average,0,No,55,Associate Degree,Single,4,Mid,Small,81,No,No,No,Fair,High,Stayed
29006,44,Male,19,Finance,7290,Excellent,Medium,Average,1,No,95,Bachelor’s Degree,Single,4,Mid,Large,21,No,No,Yes,Excellent,High,Stayed
1204,51,Female,31,Media,6315,Fair,Very High,Average,1,Yes,59,Bachelor’s Degree,Single,4,Mid,Small,55,No,No,No,Excellent,Medium,Left
59122,19,Female,10,Finance,6299,Fair,High,High,0,No,59,Master’s Degree,Married,3,Senior,Large,55,Yes,No,Yes,Good,Medium,Stayed
72288,42,Male,6,Healthcare,7948,Poor,Medium,Average,1,Yes,12,Associate Degree,Married,4,Mid,Small,43,No,No,No,Poor,Low,Stayed
24754,57,Male,30,Technology,8675,Excellent,Low,Average,0,No,97,Master’s Degree,Single,1,Senior,Medium,94,No,No,No,Good,Low,Stayed
19258,51,Female,39,Media,6043,Poor,High,Average,0,No,22,High School,Married,1,Entry,Large,104,Yes,No,No,Good,Very High,Stayed
43446,30,Male,15,Healthcare,7896,Excellent,High,Average,3,Yes,38,Associate Degree,Married,3,Senior,Small,73,No,No,Yes,Good,Low,Stayed
60930,59,Female,23,Education,6307,Excellent,High,Average,2,Yes,59,Master’s Degree,Married,2,Entry,Large,82,Yes,No,No,Good,Medium,Stayed
6557,19,Female,8,Finance,9042,Fair,Very High,Average,0,No,65,High School,Married,0,Senior,Small,66,No,No,No,Fair,Low,Left
57668,28,Male,2,Education,3807,Good,Very High,Below Average,4,Yes,55,Master’s Degree,Single,2,Entry,Medium,45,No,No,No,Good,Medium,Stayed
45467,37,Female,2,Technology,7642,Excellent,Low,Average,0,No,18,Bachelor’s Degree,Divorced,3,Mid,Small,64,No,No,No,Good,Low,Stayed
45234,25,Female,3,Finance,6859,Excellent,High,Low,0,No,15,Bachelor’s Degree,Married,0,Mid,Medium,36,No,No,No,Poor,Low,Left
67843,49,Male,25,Technology,8644,Good,High,Average,1,No,18,Associate Degree,Single,0,Mid,Medium,80,No,No,No,Good,High,Left
44816,20,Female,1,Education,4903,Good,High,Below Average,0,No,60,High School,Single,4,Entry,Medium,29,No,No,No,Poor,Low,Left
67994,22,Female,8,Technology,10431,Good,High,High,2,Yes,98,High School,Married,1,Senior,Small,13,No,No,No,Poor,Low,Left
63956,35,Female,1,Education,2758,Fair,High,Average,2,No,17,Master’s Degree,Married,1,Senior,Large,52,No,No,No,Good,Low,Left
57853,32,Female,14,Technology,10154,Excellent,High,Average,0,No,57,High School,Married,5,Mid,Small,56,Yes,No,No,Fair,Very High,Stayed
50606,50,Female,33,Technology,8449,Poor,Low,High,2,No,44,Associate Degree,Married,1,Senior,Large,98,No,No,Yes,Fair,Low,Stayed
44193,34,Male,13,Technology,7739,Excellent,High,Average,1,Yes,40,Associate Degree,Married,4,Mid,Medium,26,No,Yes,Yes,Good,Medium,Stayed
26182,53,Female,27,Education,5259,Good,High,High,0,Yes,95,High School,Single,1,Entry,Small,44,No,No,No,Good,Very High,Left
37800,31,Male,22,Healthcare,8864,Good,High,High,0,No,40,High School,Married,0,Senior,Large,98,No,No,No,Good,Low,Stayed
55154,21,Female,7,Education,5877,Good,High,Below Average,0,No,96,Associate Degree,Married,2,Mid,Medium,60,No,No,Yes,Excellent,Low,Stayed
73144,26,Male,6,Healthcare,6039,Excellent,High,Average,1,Yes,49,Master’s Degree,Divorced,4,Senior,Medium,70,No,No,No,Good,High,Stayed
72625,52,Female,17,Education,2682,Fair,Very High,Below Average,1,No,99,Associate Degree,Single,3,Mid,Large,45,Yes,No,No,Good,High,Left
8940,23,Female,13,Finance,7664,Good,High,Below Average,3,No,2,High School,Divorced,0,Mid,Medium,91,No,No,Yes,Good,Very High,Stayed
18194,46,Female,9,Technology,8890,Excellent,Very High,Below Average,0,Yes,58,Associate Degree,Single,0,Senior,Small,47,No,No,No,Good,Low,Stayed
54465,59,Female,31,Healthcare,8424,Good,Low,Average,0,No,80,Master’s Degree,Married,2,Mid,Small,70,No,No,No,Fair,Medium,Stayed
15696,42,Male,15,Healthcare,6629,Good,Medium,Average,2,No,45,Master’s Degree,Married,0,Senior,Medium,41,No,No,No,Good,Very High,Stayed
71214,23,Male,5,Technology,8491,Fair,High,Average,2,No,58,Bachelor’s Degree,Single,4,Senior,Medium,55,No,No,No,Good,High,Left
71469,53,Male,25,Healthcare,6913,Good,Medium,Average,0,No,46,Master’s Degree,Married,2,Entry,Small,75,No,No,Yes,Good,High,Stayed
5799,18,Female,4,Education,4769,Fair,High,Below Average,2,No,2,High School,Single,1,Entry,Large,8,No,No,No,Poor,High,Left
27817,45,Female,18,Healthcare,8101,Excellent,High,Average,0,Yes,30,Master’s Degree,Married,3,Entry,Small,85,No,No,No,Good,High,Left
60354,48,Male,34,Finance,3003,Good,Very High,Below Average,3,No,68,Master’s Degree,Single,1,Senior,Large,104,No,No,No,Good,Low,Stayed
29272,41,Male,1,Healthcare,8617,Good,Very High,Below Average,1,Yes,4,High School,Married,0,Senior,Small,16,No,No,No,Excellent,High,Left
36203,25,Female,6,Finance,7573,Poor,High,Average,1,No,29,Master’s Degree,Married,5,Mid,Small,71,No,No,No,Good,Low,Left
57587,50,Female,17,Finance,12309,Fair,High,High,1,Yes,31,Associate Degree,Married,0,Entry,Medium,61,No,No,No,Fair,Low,Left
42354,27,Male,14,Finance,7958,Poor,High,Low,2,No,66,Bachelor’s Degree,Single,1,Mid,Large,24,Yes,No,No,Poor,Very High,Stayed
45982,18,Female,2,Technology,8889,Excellent,Very High,Below Average,0,Yes,81,Bachelor’s Degree,Married,5,Mid,Large,80,Yes,No,Yes,Good,Medium,Left
21244,38,Male,29,Media,5971,Fair,High,Average,0,No,64,Bachelor’s Degree,Single,2,Entry,Small,98,No,No,No,Good,High,Left
46722,26,Female,2,Education,4294,Good,Very High,Average,0,No,94,Associate Degree,Married,1,Entry,Small,43,No,No,No,Good,Medium,Stayed
1180,47,Male,27,Media,6036,Fair,High,Average,1,No,74,Associate Degree,Married,2,Mid,Medium,67,No,No,No,Fair,High,Left
7506,34,Female,1,Technology,8180,Fair,High,Average,0,Yes,50,Associate Degree,Married,3,Senior,Small,37,No,No,No,Good,Medium,Stayed
48798,40,Male,26,Healthcare,6538,Fair,High,High,1,No,98,Master’s Degree,Married,0,Entry,Medium,58,No,No,No,Good,High,Stayed
18570,30,Female,6,Technology,9912,Poor,High,Low,0,No,12,Associate Degree,Divorced,0,Entry,Small,38,No,No,Yes,Fair,Low,Left
33417,18,Female,6,Technology,12573,Good,Low,Average,0,No,44,Bachelor’s Degree,Married,1,Mid,Small,13,No,No,No,Poor,Medium,Left
5571,44,Male,27,Education,4329,Good,Medium,High,2,No,28,Associate Degree,Married,1,Mid,Large,40,No,No,No,Poor,Medium,Stayed
66055,24,Female,16,Technology,7723,Good,High,Below Average,0,Yes,91,Bachelor’s Degree,Married,0,Senior,Large,61,Yes,No,No,Good,High,Stayed
63049,31,Female,23,Technology,8083,Good,Medium,Average,0,No,5,Bachelor’s Degree,Married,3,Entry,Medium,94,No,No,No,Good,Medium,Left
7867,27,Female,19,Technology,10195,Fair,Medium,High,3,Yes,98,Master’s Degree,Married,3,Entry,Medium,35,No,Yes,No,Good,Medium,Stayed
28117,43,Male,3,Technology,11193,Fair,High,Average,2,Yes,84,High School,Married,0,Senior,Medium,66,No,Yes,No,Good,Low,Stayed
67373,32,Male,15,Technology,11407,Good,Medium,Average,1,No,66,Associate Degree,Married,2,Entry,Medium,68,No,No,Yes,Good,Medium,Stayed
66830,22,Female,4,Media,5899,Poor,High,High,3,Yes,18,High School,Single,0,Entry,Medium,61,No,No,No,Poor,Low,Left
73035,21,Male,6,Healthcare,8695,Good,Medium,Average,2,No,8,Master’s Degree,Married,0,Senior,Medium,70,No,No,No,Fair,Low,Stayed
15640,52,Female,12,Education,4626,Good,Medium,Average,1,No,55,Bachelor’s Degree,Single,1,Mid,Medium,82,No,No,No,Good,High,Left
29451,30,Female,12,Healthcare,8113,Fair,Very High,Low,2,No,96,Associate Degree,Single,4,Mid,Small,34,No,No,No,Good,High,Left
2602,21,Female,6,Technology,8799,Good,Medium,Average,0,No,11,Master’s Degree,Married,1,Mid,Medium,28,No,No,No,Good,Medium,Stayed
30555,50,Female,40,Technology,10779,Poor,High,Average,0,No,32,Master’s Degree,Divorced,3,Entry,Small,100,Yes,No,No,Poor,Medium,Stayed
12629,40,Female,4,Education,4450,Good,High,Below Average,0,No,69,Master’s Degree,Single,2,Mid,Large,51,No,No,Yes,Good,High,Left
10540,20,Female,12,Healthcare,7649,Good,High,Average,3,No,17,High School,Single,2,Mid,Small,52,No,No,No,Good,High,Stayed
72571,33,Male,22,Technology,9715,Excellent,High,Average,0,No,18,Associate Degree,Single,1,Senior,Medium,87,No,No,No,Good,High,Stayed
64246,28,Male,8,Technology,9904,Excellent,High,Below Average,0,No,55,High School,Single,0,Mid,Large,14,No,Yes,No,Good,Medium,Stayed
31121,20,Male,9,Technology,8661,Poor,High,Low,1,No,3,Associate Degree,Single,2,Entry,Medium,79,No,No,No,Good,Low,Left
24437,26,Female,8,Healthcare,8587,Good,High,High,2,Yes,62,Associate Degree,Single,0,Mid,Medium,87,No,Yes,Yes,Excellent,Medium,Left
